Name,Year,Type,Genre,MovieScore,Metascore,Duration,MovieColor,MovieLanguage,MovieWorldwideGross,MovieURL,Total_Votes
Willy Wonka & the Chocolate Factory ,1971,Movie,"['Family', 'Fantasy', 'Musical']",7.8,67,100,Color,English,526633,https://www.imdb.com/title/tt0067992/,163812
Velvet Buzzsaw ,2019,Movie,"['Horror', 'Mystery', 'Thriller']",5.7,61,113,Color,English,0,https://www.imdb.com/title/tt7043012/,43470
A Beautiful Mind ,2001,Movie,"['Biography', 'Drama']",8.2,72,135,Color,English,316791257,https://www.imdb.com/title/tt0268978/,780864
The Intouchables ,2011,Movie,"['Biography', 'Comedy', 'Drama']",8.5,57,112,Color,French,426588510,https://www.imdb.com/title/tt1675434/,688343
The Hitman's Bodyguard ,2017,Movie,"['Action', 'Comedy', 'Thriller']",6.9,47,118,Color,English,176586701,https://www.imdb.com/title/tt1959563/,165555
Deadfall ,1993,Movie,"['Crime', 'Drama']",4,0,98,Color,English,18369,https://www.imdb.com/title/tt0106684/,2659
Mandy ,2018,Movie,"['Action', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",6.6,81,121,Color,English,1524880,https://www.imdb.com/title/tt6998518/,47391
The Matrix Reloaded ,2003,Movie,"['Action', 'Sci-Fi']",7.2,62,138,Color,English,828770175,https://www.imdb.com/title/tt0234215/,484237
Maleficent ,2014,Movie,"['Action', 'Adventure', 'Family', 'Fantasy', 'Romance']",7,56,97,Color,English,758410378,https://www.imdb.com/title/tt1587310/,310006
Purge of Kingdoms: The Unauthorized Game of Thrones Parody ,2019,Movie,['Comedy'],2.3,0,85,Color,English,27688,https://www.imdb.com/title/tt6411748/,303
Happy Death Day 2U ,2019,Movie,"['Comedy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",6.2,57,100,Color,English,64503067,https://www.imdb.com/title/tt8155288/,35485
Masters of the Universe ,1987,Movie,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",5.4,35,106,Color,English,17336370,https://www.imdb.com/title/tt0093507/,34275
Young Guns ,1988,Movie,"['Action', 'Western']",6.9,50,107,Color,English,45661556,https://www.imdb.com/title/tt0096487/,50858
Srpski film ,2010,Movie,"['Horror', 'Mystery', 'Thriller']",5.1,0,104,Color,Serbian,1541,https://www.imdb.com/title/tt1273235/,52205
Total Recall ,1990,Movie,"['Action', 'Sci-Fi', 'Thriller']",7.5,57,113,Color,English,261317921,https://www.imdb.com/title/tt0100802/,280940
John Carter ,2012,Movie,"['Action', 'Adventure', 'Sci-Fi']",6.6,51,132,Color,English,284139100,https://www.imdb.com/title/tt0401729/,243788
Batman Returns ,1992,Movie,"['Action', 'Crime', 'Fantasy']",7,68,126,Color,English,266903053,https://www.imdb.com/title/tt0103776/,255872
Con Air ,1997,Movie,"['Action', 'Crime', 'Thriller']",6.9,52,115,Color,English,224012234,https://www.imdb.com/title/tt0118880/,259892
X-Men Origins: Wolverine ,2009,Movie,"['Action', 'Adventure', 'Sci-Fi']",6.6,40,107,Color,English,373062864,https://www.imdb.com/title/tt0458525/,442488
The Fall,-,TV Series,"['Crime', 'Drama', 'Thriller']",8.2,0,60,Color,English,0,https://www.imdb.com/title/tt2294189/,66949
Clueless ,1995,Movie,"['Comedy', 'Romance']",6.8,68,97,Color,English,56631572,https://www.imdb.com/title/tt0112697/,159581
The Green Inferno ,2013,Movie,"['Adventure', 'Horror']",5.3,38,100,Color,English,12666449,https://www.imdb.com/title/tt2403021/,34001
Shaft ,2000,Movie,"['Action', 'Crime', 'Thriller']",5.9,50,99,Color,English,107626125,https://www.imdb.com/title/tt0162650/,69314
Freaks and Geeks,-,TV Series,"['Comedy', 'Drama']",8.8,0,44,Color,English,0,https://www.imdb.com/title/tt0193676/,120395
Game Night ,2018,Movie,"['Action', 'Comedy', 'Crime', 'Mystery']",6.9,66,100,Color,English,117679066,https://www.imdb.com/title/tt2704998/,169787
The Blob ,1958,Movie,"['Horror', 'Sci-Fi']",6.4,0,86,Color,English,0,https://www.imdb.com/title/tt0051418/,20671
Transformers: Age of Extinction ,2014,Movie,"['Action', 'Adventure', 'Sci-Fi']",5.6,32,165,Color,English,1087404499,https://www.imdb.com/title/tt2109248/,285845
Knock Knock ,2015,Movie,"['Drama', 'Thriller']",4.9,53,99,Color,English,5567103,https://www.imdb.com/title/tt3605418/,70061
King Arthur: Legend of the Sword ,2017,Movie,"['Action', 'Adventure', 'Drama', 'Fantasy']",6.8,41,126,Color,English,148675066,https://www.imdb.com/title/tt1972591/,172322
10 Things I Hate About You ,1999,Movie,"['Comedy', 'Drama', 'Romance']",7.3,70,97,Color,English,53478166,https://www.imdb.com/title/tt0147800/,273275
Mission: Impossible III ,2006,Movie,"['Action', 'Adventure', 'Thriller']",6.9,66,126,Color,English,397850012,https://www.imdb.com/title/tt0317919/,309945
Fifty Shades Freed ,2018,Movie,"['Drama', 'Romance', 'Thriller']",4.5,31,105,Color,English,371985018,https://www.imdb.com/title/tt4477536/,45597
Pew News,-,TV Series,"['Comedy', 'News']",9.6,0,15,Color,English,0,https://www.imdb.com/title/tt9566030/,11027
Harry Potter and the Order of the Phoenix ,2007,Movie,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']",7.5,71,138,Color,English,938580405,https://www.imdb.com/title/tt0373889/,460755
Pretty Woman ,1990,Movie,"['Comedy', 'Romance']",7,51,119,Color,English,463406268,https://www.imdb.com/title/tt0100405/,264139
Not Another Teen Movie ,2001,Movie,['Comedy'],5.7,32,89,Color,English,66468332,https://www.imdb.com/title/tt0277371/,91708
Johnny English Strikes Again ,2018,Movie,"['Action', 'Adventure', 'Comedy']",6.2,39,89,Color,English,158970776,https://www.imdb.com/title/tt6921996/,50849
Wild Rose ,2018,Movie,"['Drama', 'Music']",7.3,80,101,Color,English,6841905,https://www.imdb.com/title/tt5117428/,3214
"Juliet, Naked ",2018,Movie,"['Comedy', 'Drama', 'Music', 'Romance']",6.6,67,97,Color,English,4508260,https://www.imdb.com/title/tt5607096/,13309
Spring Breakers ,2012,Movie,"['Crime', 'Drama']",5.3,63,94,Color,English,31724284,https://www.imdb.com/title/tt2101441/,127938
Boston Legal,-,TV Series,"['Comedy', 'Crime', 'Drama']",8.4,0,44,Color,English,0,https://www.imdb.com/title/tt0402711/,40492
Ophelia ,2018,Movie,"['Drama', 'Romance']",7,60,114,Color,English,227129,https://www.imdb.com/title/tt5690810/,3702
Roar ,1981,Movie,"['Adventure', 'Thriller']",6.2,65,102,Color,English,110048,https://www.imdb.com/title/tt0083001/,2525
Dawson's Creek,-,TV Series,"['Drama', 'Romance']",6.6,0,60,Color,English,0,https://www.imdb.com/title/tt0118300/,32159
The Hobbit: An Unexpected Journey ,2012,Movie,"['Adventure', 'Fantasy']",7.8,58,169,Color,English,1017003568,https://www.imdb.com/title/tt0903624/,724347
Jack Reacher: Never Go Back ,2016,Movie,"['Action', 'Crime', 'Thriller']",6.1,47,118,Color,English,162146076,https://www.imdb.com/title/tt3393786/,124394
Fuller House,-,TV Series,"['Comedy', 'Family']",6.8,0,30,Color,English,0,https://www.imdb.com/title/tt3986586/,21725
The Truman Show ,1998,Movie,"['Comedy', 'Drama', 'Sci-Fi']",8.1,90,103,Color,English,264118201,https://www.imdb.com/title/tt0120382/,850698
See You Soon ,2019,Movie,"['Drama', 'Romance']",4.5,29,107,Color,English,277126,https://www.imdb.com/title/tt7216068/,200
The Exorcist ,1973,Movie,['Horror'],8,81,122,Color,English,441306145,https://www.imdb.com/title/tt0070047/,338269
Annabelle ,2014,Movie,"['Horror', 'Mystery', 'Thriller']",5.4,37,99,Color,English,257047661,https://www.imdb.com/title/tt3322940/,126805
The Parent Trap ,1998,Movie,"['Adventure', 'Comedy', 'Drama', 'Family', 'Romance']",6.5,64,128,Color,English,92108518,https://www.imdb.com/title/tt0120783/,110084
Jay and Silent Bob Strike Back ,2001,Movie,['Comedy'],6.8,51,104,Color,English,33788161,https://www.imdb.com/title/tt0261392/,142255
The Sixth Sense ,1999,Movie,"['Drama', 'Mystery', 'Thriller']",8.1,64,107,Color,English,672806292,https://www.imdb.com/title/tt0167404/,853927
Harry Potter and the Deathly Hallows: Part 1 ,2010,Movie,"['Adventure', 'Fantasy', 'Mystery']",7.7,65,146,Color,English,956782896,https://www.imdb.com/title/tt0926084/,432098
Domino ,2019,Movie,"['Crime', 'Thriller']",4.4,40,89,Color,English,303860,https://www.imdb.com/title/tt3282076/,1863
Trailer Park Boys,-,TV Series,"['Comedy', 'Crime']",8.4,0,30,Color,English,0,https://www.imdb.com/title/tt0290988/,33926
Jurassic World ,2015,Movie,"['Action', 'Adventure', 'Sci-Fi']",7,59,124,Color,English,1670400637,https://www.imdb.com/title/tt0369610/,545590
Oldeuboi ,2003,Movie,"['Action', 'Drama', 'Mystery', 'Thriller']",8.4,77,120,Color,Korean,14999673,https://www.imdb.com/title/tt0364569/,465966
Mrs. Doubtfire ,1993,Movie,"['Comedy', 'Drama', 'Family']",7,53,125,Color,English,441286195,https://www.imdb.com/title/tt0107614/,224054
"Oh, Ramona! ",2019,Movie,"['Comedy', 'Romance']",4.9,0,109,Color,English,1200582,https://www.imdb.com/title/tt7200946/,5488
Under the Skin ,2013,Movie,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",6.3,78,108,Color,English,5380251,https://www.imdb.com/title/tt1441395/,114993
Purity Falls ,2019,Movie,['Thriller'],5.6,0,90,Color,English,0,https://www.imdb.com/title/tt8589474/,123
Superman Returns ,2006,Movie,"['Action', 'Adventure', 'Sci-Fi']",6,72,154,Color,English,391081192,https://www.imdb.com/title/tt0348150/,261817
Dracula ,1992,Movie,['Horror'],7.4,57,128,Color,English,215862692,https://www.imdb.com/title/tt0103874/,175755
Sixteen Candles ,1984,Movie,"['Comedy', 'Romance']",7.1,61,93,Color,English,23686027,https://www.imdb.com/title/tt0088128/,95703
Viy 2 ,2019,Movie,"['Adventure', 'Fantasy']",5.5,0,124,Color,English,2567112,https://www.imdb.com/title/tt6218010/,39
Finding Nemo ,2003,Movie,"['Animation', 'Adventure', 'Comedy', 'Family']",8.1,90,100,Color,English,969023261,https://www.imdb.com/title/tt0266543/,879899
Christopher Robin ,2018,Movie,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",7.3,60,104,Color,English,197744377,https://www.imdb.com/title/tt4575576/,56621
The Karate Kid ,1984,Movie,"['Action', 'Drama', 'Family', 'Sport']",7.2,60,126,Color,English,91077276,https://www.imdb.com/title/tt0087538/,160222
Constantine ,2005,Movie,"['Action', 'Fantasy', 'Horror', 'Mystery']",7,50,121,Color,English,230884728,https://www.imdb.com/title/tt0360486/,282805
Everybody Loves Raymond,-,TV Series,['Comedy'],7.1,0,22,Color,English,0,https://www.imdb.com/title/tt0115167/,58839
Harry Potter and the Half-Blood Prince ,2009,Movie,"['Action', 'Adventure', 'Family', 'Fantasy', 'Mystery']",7.6,78,153,Color,English,934326396,https://www.imdb.com/title/tt0417741/,425145
Space: 1999,-,TV Series,"['Adventure', 'Drama', 'Sci-Fi']",7.3,0,50,Color,English,0,https://www.imdb.com/title/tt0072564/,6384
Sully ,2016,Movie,"['Biography', 'Drama']",7.4,74,96,Color,English,240797623,https://www.imdb.com/title/tt3263904/,207659
Mamma Mia! ,2008,Movie,"['Comedy', 'Musical', 'Romance']",6.4,51,108,Color,English,609896805,https://www.imdb.com/title/tt0795421/,196957
Destination Wedding ,2018,Movie,"['Comedy', 'Drama', 'Romance']",6,46,87,Color,English,2182965,https://www.imdb.com/title/tt6987770/,17714
The Man from U.N.C.L.E. ,2015,Movie,"['Action', 'Adventure', 'Comedy']",7.3,56,116,Color,English,107045109,https://www.imdb.com/title/tt1638355/,244029
The Kid ,2019,Movie,"['Biography', 'Drama', 'Western']",5.9,51,100,Color,English,1567501,https://www.imdb.com/title/tt4975920/,3428
Almost Famous ,2000,Movie,"['Adventure', 'Comedy', 'Drama', 'Music']",7.9,90,122,Color,English,47383689,https://www.imdb.com/title/tt0181875/,236947
Girlfriends' Guide to Divorce,-,TV Series,"['Comedy', 'Drama']",6.9,0,60,Color,English,0,https://www.imdb.com/title/tt2817246/,3535
Once Upon a Time in the West ,1968,Movie,['Western'],8.5,80,165,Color,Italian,112229,https://www.imdb.com/title/tt0064116/,275888
Top of the Lake,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.5,0,60,Color,English,0,https://www.imdb.com/title/tt2103085/,29968
The Man Who Killed Hitler and Then The Bigfoot ,2018,Movie,"['Adventure', 'Drama', 'Sci-Fi', 'War']",5.6,51,98,Color,English,3601,https://www.imdb.com/title/tt7042862/,6097
Bunk'd,-,TV Series,"['Comedy', 'Family']",5.4,0,30,Color,English,0,https://www.imdb.com/title/tt4591680/,2014
Grindhouse ,2007,Movie,"['Action', 'Horror', 'Thriller']",7.5,77,191,Color,English,25422088,https://www.imdb.com/title/tt0462322/,171400
The Detour,-,TV Series,"['Adventure', 'Comedy']",7.8,0,30,Color,English,0,https://www.imdb.com/title/tt4903242/,5266
Boogie Nights ,1997,Movie,['Drama'],7.9,85,155,Color,English,43101594,https://www.imdb.com/title/tt0118749/,221973
Serenity ,2005,Movie,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",7.8,74,119,Color,English,38869464,https://www.imdb.com/title/tt0379786/,272211
Sucker Punch ,2011,Movie,"['Action', 'Adventure', 'Fantasy']",6,33,110,Color,English,89792502,https://www.imdb.com/title/tt0978764/,219789
Furious 6 ,2013,Movie,"['Action', 'Adventure', 'Thriller']",7.1,61,130,Color,English,788679850,https://www.imdb.com/title/tt1905041/,350426
Honeysuckle Rose ,1980,Movie,"['Music', 'Romance', 'Drama']",6.3,0,119,Color,English,17815212,https://www.imdb.com/title/tt0080888/,1196
Cowboys & Aliens ,2011,Movie,"['Action', 'Sci-Fi', 'Thriller', 'Western']",6,50,119,Color,English,174822325,https://www.imdb.com/title/tt0409847/,197378
Book Club ,2018,Movie,"['Comedy', 'Drama', 'Romance']",6.1,53,104,Color,English,104438188,https://www.imdb.com/title/tt6857166/,20360
Angel,-,TV Series,"['Action', 'Drama', 'Fantasy', 'Thriller']",7.9,0,44,Color,English,0,https://www.imdb.com/title/tt0162065/,60308
Mulholland Dr. ,2001,Movie,"['Drama', 'Mystery', 'Thriller']",7.9,83,147,Color,English,20129557,https://www.imdb.com/title/tt0166924/,294287
The Closer,-,TV Series,"['Crime', 'Drama', 'Mystery']",7.6,0,46,Color,English,0,https://www.imdb.com/title/tt0458253/,21366
Grown-ish,-,TV Series,['Comedy'],6.4,0,22,Color,English,0,https://www.imdb.com/title/tt7018644/,3046
Replicas ,2018,Movie,"['Drama', 'Sci-Fi', 'Thriller']",5.5,19,107,Color,English,9003136,https://www.imdb.com/title/tt4154916/,21157
Hannibal ,2001,Movie,"['Crime', 'Drama', 'Thriller']",6.8,57,131,Color,English,351692268,https://www.imdb.com/title/tt0212985/,239130
Revolutionary Road ,2008,Movie,"['Drama', 'Romance']",7.3,69,119,Color,English,75226021,https://www.imdb.com/title/tt0959337/,180565
Apocalypto ,2006,Movie,"['Action', 'Adventure', 'Drama', 'Thriller']",7.8,68,139,Color,Maya,120654337,https://www.imdb.com/title/tt0472043/,272876
"Crazy, Stupid, Love. ",2011,Movie,"['Comedy', 'Drama', 'Romance']",7.4,68,118,Color,English,145051197,https://www.imdb.com/title/tt1570728/,440924
The Ritual ,2017,Movie,"['Horror', 'Mystery', 'Thriller']",6.3,57,94,Color,English,1569665,https://www.imdb.com/title/tt5638642/,58752
Strange Angel,-,TV Series,"['Drama', 'Mystery']",6.9,0,60,Color,English,0,https://www.imdb.com/title/tt7210448/,1552
"Play It Again, Dick",-,TV Series,['Comedy'],7,0,22,Color,English,0,https://www.imdb.com/title/tt3469916/,795
Batman & Robin ,1997,Movie,"['Action', 'Sci-Fi']",3.7,28,125,Color,English,238235915,https://www.imdb.com/title/tt0118688/,220494
Natural Born Killers ,1994,Movie,"['Crime', 'Drama']",7.3,74,118, Black and White,English,50282766,https://www.imdb.com/title/tt0110632/,202265
Bull,-,TV Series,"['Comedy', 'Crime', 'Drama']",6.9,0,60,Color,English,0,https://www.imdb.com/title/tt5827228/,12217
It Follows ,2014,Movie,"['Horror', 'Mystery', 'Thriller']",6.8,83,100,Color,English,21528593,https://www.imdb.com/title/tt3235888/,186744
Cidade de Deus ,2002,Movie,"['Crime', 'Drama']",8.6,79,130,Color,Portuguese,30680793,https://www.imdb.com/title/tt0317248/,652683
Someone Great ,2019,Movie,"['Comedy', 'Romance']",6.2,63,92,Color,English,0,https://www.imdb.com/title/tt8075260/,11852
Monamour ,2006,Movie,['Drama'],5.4,0,94,Color,Italian,0,https://www.imdb.com/title/tt0480919/,3999
Versailles,-,TV Series,"['Biography', 'Drama', 'History', 'Romance']",7.9,0,52,Color,English,0,https://www.imdb.com/title/tt3830558/,11355
21 Jump Street ,2012,Movie,"['Action', 'Comedy', 'Crime']",7.2,69,109,Color,English,201585328,https://www.imdb.com/title/tt1232829/,482504
The Suite Life of Zack & Cody,-,TV Series,"['Comedy', 'Family']",6.4,0,30,Color,English,0,https://www.imdb.com/title/tt0426371/,29685
Can You Ever Forgive Me? ,2018,Movie,"['Biography', 'Comedy', 'Crime', 'Drama']",7.1,87,106,Color,English,12442161,https://www.imdb.com/title/tt4595882/,33752
FBI,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.6,0,60,Color,English,0,https://www.imdb.com/title/tt7491982/,5982
MacGyver,-,TV Series,"['Action', 'Adventure', 'Drama']",5.2,0,43,Color,English,0,https://www.imdb.com/title/tt1399045/,14843
Blockers ,2018,Movie,['Comedy'],6.2,69,102,Color,English,94017294,https://www.imdb.com/title/tt2531344/,59660
The King ,2019,Movie,"['Biography', 'Drama', 'History']",7.2,64,133,Color,English,0,https://www.imdb.com/title/tt7984766/,122
The Neon Demon ,2016,Movie,"['Horror', 'Thriller']",6.2,51,117,Color,English,3377430,https://www.imdb.com/title/tt1974419/,74346
The Secret Life of Pets ,2016,Movie,"['Animation', 'Adventure', 'Comedy', 'Family']",6.5,61,87,Color,English,875457937,https://www.imdb.com/title/tt2709768/,167355
Orphan Black,-,TV Series,"['Action', 'Drama', 'Sci-Fi']",8.3,0,44,Color,English,0,https://www.imdb.com/title/tt2234222/,93935
Shin Seiki Evangerion,-,TV Series,"['Animation', 'Action', 'Drama', 'Sci-Fi', 'Thriller']",8.6,0,24,Color,Japanese,0,https://www.imdb.com/title/tt0112159/,40111
All American,-,TV Series,"['Drama', 'Sport']",7.6,0,45,Color,English,0,https://www.imdb.com/title/tt7414406/,2921
Little Miss Sunshine ,2006,Movie,"['Comedy', 'Drama']",7.8,80,101,Color,English,100523181,https://www.imdb.com/title/tt0449059/,413412
Kick-Ass ,2010,Movie,"['Action', 'Adventure', 'Comedy', 'Crime']",7.6,66,117,Color,English,96188903,https://www.imdb.com/title/tt1250777/,501550
Blended ,2014,Movie,"['Comedy', 'Romance']",6.5,31,117,Color,English,127994610,https://www.imdb.com/title/tt1086772/,108288
Casino ,1995,Movie,"['Crime', 'Drama']",8.2,73,178,Color,English,116112375,https://www.imdb.com/title/tt0112641/,419805
After the Wedding ,2019,Movie,['Drama'],5.7,51,112,Color,English,1000433,https://www.imdb.com/title/tt7985692/,430
Hell or High Water ,2016,Movie,"['Action', 'Crime', 'Drama', 'Thriller', 'Western']",7.6,88,102,Color,English,37879877,https://www.imdb.com/title/tt2582782/,180288
The Conjuring 2 ,2016,Movie,"['Horror', 'Mystery', 'Thriller']",7.3,65,134,Color,English,320392818,https://www.imdb.com/title/tt3065204/,200315
Indiana Jones and the Temple of Doom ,1984,Movie,"['Action', 'Adventure']",7.6,57,118,Color,English,333107271,https://www.imdb.com/title/tt0087469/,411816
Casino Royale ,2006,Movie,"['Action', 'Adventure', 'Thriller']",8,80,144, Black and White,Serbian,606536431,https://www.imdb.com/title/tt0381061/,544091
The Twilight Saga: Breaking Dawn - Part 2 ,2012,Movie,"['Adventure', 'Drama', 'Fantasy', 'Romance']",5.5,52,115,Color,English,829746820,https://www.imdb.com/title/tt1673434/,217198
47 Meters Down ,2017,Movie,"['Adventure', 'Drama', 'Horror', 'Thriller']",5.6,52,89,Color,English,62187529,https://www.imdb.com/title/tt2932536/,41256
Star Wars: Episode V - The Empire Strikes Back ,1980,Movie,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",8.7,82,124,Color,English,547879454,https://www.imdb.com/title/tt0080684/,1066528
Prospect ,2018,Movie,"['Drama', 'Sci-Fi', 'Thriller']",6.1,68,100,Color,English,22777,https://www.imdb.com/title/tt7946422/,11025
